t,w1,w2,w3
53.500000,0.105260,-0.057277,0.002142
53.550000,0.099177,-0.070717,-0.027679
53.600000,0.092371,-0.084347,-0.048556
53.650000,0.075295,-0.096544,-0.054290
53.700000,0.042529,-0.103189,-0.051274
53.750000,0.001567,-0.103955,-0.050853
53.800000,-0.031859,-0.102655,-0.057544
53.850000,-0.048400,-0.100503,-0.067403
53.900000,-0.052601,-0.092318,-0.075870
53.950000,-0.055523,-0.072067,-0.082996
54.000000,-0.063307,-0.041141,-0.090063
54.050000,-0.073951,-0.007787,-0.093474
54.100000,-0.082603,0.022441,-0.085036
54.150000,-0.087477,0.051461,-0.060236
54.200000,-0.089635,0.081540,-0.025707
54.250000,-0.088816,0.108322,0.004320
54.300000,-0.083520,0.125495,0.019987
54.350000,-0.075466,0.133002,0.023345
54.400000,-0.068935,0.135767,0.025204
54.450000,-0.064508,0.136696,0.035867
54.500000,-0.057935,0.136178,0.057443
54.550000,-0.045935,0.136388,0.083187
54.600000,-0.029509,0.138465,0.104100
54.650000,-0.011011,0.134798,0.116306
54.700000,0.009485,0.112283,0.122460
54.750000,0.033304,0.067835,0.127506
54.800000,0.058680,0.017088,0.133962
54.850000,0.078847,-0.017500,0.139948
54.900000,0.087402,-0.027985,0.140198
54.950000,0.085262,-0.025816,0.129230
55.000000,0.079177,-0.025618,0.105903
55.050000,0.073025,-0.031639,0.076870
55.100000,0.063318,-0.040448,0.053698
55.150000,0.044365,-0.048750,0.043752
55.200000,0.016475,-0.055811,0.044342
55.250000,-0.012776,-0.062449,0.047234
55.300000,-0.036736,-0.070017,0.047540
55.350000,-0.057168,-0.078603,0.045989
55.400000,-0.079926,-0.085517,0.043365
55.450000,-0.104389,-0.087448,0.036666
55.500000,-0.122564,-0.084538,0.023023
55.550000,-0.129886,-0.080536,0.004994
55.600000,-0.130560,-0.078709,-0.011272
55.650000,-0.126815,-0.079041,-0.022824
55.700000,-0.108937,-0.078522,-0.033251
55.750000,-0.066734,-0.072035,-0.048869
55.800000,-0.009547,-0.054449,-0.071319
55.850000,0.036288,-0.025112,-0.094661
55.900000,0.052306,0.008978,-0.111924
55.950000,0.043190,0.037333,-0.124309
56.000000,0.027251,0.056580,-0.140201
56.050000,0.018803,0.075747,-0.163321
56.100000,0.020668,0.106980,-0.185608
56.150000,0.027673,0.150324,-0.195288
56.200000,0.034076,0.190886,-0.189963
56.250000,0.039406,0.211699,-0.178188
56.300000,0.048186,0.206783,-0.168676
56.350000,0.063661,0.183476,-0.160498
56.400000,0.083180,0.157338,-0.145092
56.450000,0.101068,0.144106,-0.117562
56.500000,0.115081,0.148741,-0.083482
56.550000,0.127637,0.157593,-0.052147
56.600000,0.139595,0.146231,-0.025665
56.650000,0.145545,0.102144,0.000951
56.700000,0.139023,0.039116,0.030239
56.750000,0.121901,-0.015949,0.058443
56.800000,0.104006,-0.049211,0.081827
56.850000,0.091741,-0.068221,0.102187
56.900000,0.081366,-0.086758,0.124774
56.950000,0.066214,-0.109002,0.153084
57.000000,0.046704,-0.130298,0.185648
57.050000,0.029375,-0.146795,0.216593
57.100000,0.017388,-0.159206,0.239802
57.150000,0.005963,-0.169145,0.253733
57.200000,-0.011717,-0.175465,0.261737
57.250000,-0.036570,-0.175020,0.265645
57.300000,-0.063064,-0.165767,0.259129
57.350000,-0.085115,-0.147926,0.231023
57.400000,-0.100983,-0.122221,0.178108
57.450000,-0.113491,-0.087701,0.112064
57.500000,-0.127196,-0.042876,0.049942
57.550000,-0.144584,0.008508,-0.000824
57.600000,-0.163317,0.054747,-0.044514
57.650000,-0.177151,0.084141,-0.085964
57.700000,-0.179797,0.094736,-0.122530
57.750000,-0.167488,0.093478,-0.147650
57.800000,-0.139325,0.089042,-0.158066
57.850000,-0.098657,0.087379,-0.154808
57.900000,-0.055368,0.090193,-0.138863
57.950000,-0.023094,0.095053,-0.110636
58.000000,-0.009178,0.097551,-0.075531
58.050000,-0.007252,0.094208,-0.046135
58.100000,-0.003289,0.084206,-0.033714
58.150000,0.010560,0.069228,-0.036264
58.200000,0.030315,0.051913,-0.038324
58.250000,0.047201,0.034203,-0.025811
58.300000,0.057451,0.017079,-0.000335
58.350000,0.064913,0.001714,0.023221
58.400000,0.075086,-0.009991,0.032358
58.450000,0.087563,-0.016545,0.027961
58.500000,0.096068,-0.017854,0.020064
58.550000,0.096608,-0.014942,0.015798
58.600000,0.093159,-0.009399,0.013810
58.650000,0.092443,-0.003027,0.008842
58.700000,0.093560,0.002821,-0.001521
58.750000,0.086594,0.008245,-0.015269
