t,u1,u2
1.6356e+03,1.0502e+01,1.0221e+01
1.6357e+03,1.0812e+01,1.0461e+01
1.6357e+03,1.1122e+01,1.0679e+01
1.6358e+03,1.1407e+01,1.0673e+01
1.6358e+03,1.1673e+01,1.0426e+01
1.6358e+03,1.1870e+01,1.0184e+01
1.6359e+03,1.1905e+01,1.0198e+01
1.6360e+03,1.1740e+01,1.0445e+01
1.6360e+03,1.1464e+01,1.0689e+01
1.6360e+03,1.1214e+01,1.0757e+01
1.6361e+03,1.1032e+01,1.0683e+01
1.6362e+03,1.0899e+01,1.0609e+01
1.6362e+03,1.0841e+01,1.0626e+01
1.6362e+03,1.0876e+01,1.0731e+01
1.6363e+03,1.0948e+01,1.0868e+01
1.6363e+03,1.0983e+01,1.0957e+01
1.6364e+03,1.0923e+01,1.0950e+01
1.6365e+03,1.0749e+01,1.0850e+01
1.6365e+03,1.0531e+01,1.0702e+01
1.6365e+03,1.0363e+01,1.0556e+01
1.6366e+03,1.0267e+01,1.0440e+01
1.6367e+03,1.0220e+01,1.0373e+01
1.6367e+03,1.0224e+01,1.0355e+01
1.6368e+03,1.0260e+01,1.0376e+01
1.6368e+03,1.0240e+01,1.0431e+01
1.6368e+03,1.0102e+01,1.0503e+01
1.6369e+03,9.9346e+00,1.0580e+01
1.6370e+03,9.9134e+00,1.0639e+01
1.6370e+03,1.0084e+01,1.0656e+01
1.6370e+03,1.0291e+01,1.0660e+01
1.6371e+03,1.0354e+01,1.0717e+01
1.6372e+03,1.0267e+01,1.0832e+01
1.6372e+03,1.0194e+01,1.0909e+01
1.6372e+03,1.0240e+01,1.0825e+01
1.6373e+03,1.0317e+01,1.0572e+01
1.6373e+03,1.0282e+01,1.0282e+01
1.6374e+03,1.0138e+01,1.0105e+01
1.6375e+03,1.0025e+01,1.0063e+01
1.6375e+03,1.0042e+01,1.0067e+01
1.6375e+03,1.0149e+01,1.0054e+01
1.6376e+03,1.0259e+01,1.0046e+01
1.6377e+03,1.0353e+01,1.0077e+01
1.6377e+03,1.0433e+01,1.0113e+01
1.6378e+03,1.0386e+01,1.0107e+01
1.6378e+03,1.0076e+01,1.0036e+01
1.6378e+03,9.6130e+00,9.9370e+00
1.6379e+03,9.3122e+00,9.8960e+00
1.6380e+03,9.4032e+00,9.9573e+00
1.6380e+03,9.9168e+00,1.0099e+01
1.6380e+03,1.0638e+01,1.0256e+01
1.6381e+03,1.1187e+01,1.0353e+01
1.6382e+03,1.1344e+01,1.0390e+01
1.6382e+03,1.1250e+01,1.0425e+01
1.6382e+03,1.1235e+01,1.0492e+01
1.6383e+03,1.1488e+01,1.0549e+01
1.6383e+03,1.1903e+01,1.0522e+01
1.6384e+03,1.2188e+01,1.0401e+01
1.6385e+03,1.2079e+01,1.0254e+01
1.6385e+03,1.1564e+01,1.0161e+01
1.6385e+03,1.0986e+01,1.0125e+01
1.6386e+03,1.0785e+01,1.0048e+01
1.6387e+03,1.1073e+01,9.8576e+00
1.6387e+03,1.1524e+01,9.6105e+00
1.6388e+03,1.1735e+01,9.3883e+00
1.6388e+03,1.1615e+01,9.2403e+00
1.6388e+03,1.1405e+01,9.2168e+00
1.6389e+03,1.1358e+01,9.3172e+00
1.6390e+03,1.1499e+01,9.4238e+00
1.6390e+03,1.1655e+01,9.3708e+00
1.6390e+03,1.1636e+01,9.1066e+00
1.6391e+03,1.1430e+01,8.7532e+00
1.6392e+03,1.1230e+01,8.4735e+00
1.6392e+03,1.1225e+01,8.3434e+00
1.6392e+03,1.1393e+01,8.3484e+00
1.6393e+03,1.1569e+01,8.4162e+00
1.6393e+03,1.1644e+01,8.4732e+00
1.6394e+03,1.1648e+01,8.4985e+00
1.6395e+03,1.1645e+01,8.5107e+00
1.6395e+03,1.1645e+01,8.5379e+00
1.6395e+03,1.1618e+01,8.6025e+00
1.6396e+03,1.1531e+01,8.7127e+00
1.6397e+03,1.1359e+01,8.8529e+00
1.6397e+03,1.1116e+01,8.9735e+00
1.6398e+03,1.0870e+01,9.0268e+00
1.6398e+03,1.0717e+01,9.0203e+00
1.6398e+03,1.0691e+01,9.0104e+00
1.6399e+03,1.0744e+01,9.0364e+00
1.6400e+03,1.0791e+01,9.0729e+00
1.6400e+03,1.0760e+01,9.0640e+00
1.6400e+03,1.0603e+01,9.0061e+00
1.6401e+03,1.0330e+01,8.9576e+00
1.6402e+03,1.0042e+01,8.9706e+00
1.6402e+03,9.8907e+00,9.0449e+00
1.6402e+03,9.9498e+00,9.1375e+00
1.6403e+03,1.0140e+01,9.2038e+00
1.6403e+03,1.0312e+01,9.2280e+00
1.6404e+03,1.0376e+01,9.2339e+00
1.6405e+03,1.0340e+01,9.2587e+00
1.6405e+03,1.0271e+01,9.2936e+00
1.6405e+03,1.0237e+01,9.2916e+00
1.6406e+03,1.0247e+01,9.2284e+00
1.6407e+03,1.0241e+01,9.1403e+00
1.6407e+03,1.0162e+01,9.1082e+00
1.6408e+03,1.0036e+01,9.1898e+00
1.6408e+03,9.9453e+00,9.3481e+00
1.6408e+03,9.9344e+00,9.4785e+00
1.6409e+03,9.9863e+00,9.5268e+00
1.6410e+03,1.0080e+01,9.5392e+00
1.6410e+03,1.0220e+01,9.5742e+00
1.6410e+03,1.0377e+01,9.6100e+00
1.6411e+03,1.0468e+01,9.5881e+00
1.6412e+03,1.0432e+01,9.5202e+00
1.6412e+03,1.0325e+01,9.4728e+00
1.6412e+03,1.0301e+01,9.4575e+00
1.6413e+03,1.0443e+01,9.4123e+00
1.6413e+03,1.0697e+01,9.2969e+00
1.6414e+03,1.0957e+01,9.1632e+00
1.6415e+03,1.1142e+01,9.1014e+00
1.6415e+03,1.1221e+01,9.1363e+00
1.6415e+03,1.1209e+01,9.2242e+00
1.6416e+03,1.1155e+01,9.3227e+00
1.6417e+03,1.1096e+01,9.4062e+00
1.6417e+03,1.1022e+01,9.4409e+00
1.6418e+03,1.0910e+01,9.3913e+00
1.6418e+03,1.0770e+01,9.2565e+00
1.6418e+03,1.0654e+01,9.0894e+00
1.6419e+03,1.0627e+01,8.9741e+00
1.6420e+03,1.0717e+01,8.9720e+00
1.6420e+03,1.0887e+01,9.0642e+00
1.6420e+03,1.1047e+01,9.1555e+00
1.6421e+03,1.1119e+01,9.1528e+00
1.6422e+03,1.1084e+01,9.0515e+00
1.6422e+03,1.0980e+01,8.9561e+00
1.6422e+03,1.0884e+01,8.9690e+00
1.6423e+03,1.0862e+01,9.0659e+00
1.6423e+03,1.0922e+01,9.1322e+00
1.6424e+03,1.0985e+01,9.1093e+00
1.6425e+03,1.0946e+01,9.0597e+00
1.6425e+03,1.0786e+01,9.0774e+00
1.6425e+03,1.0608e+01,9.1554e+00
1.6426e+03,1.0532e+01,9.1574e+00
1.6427e+03,1.0579e+01,8.9547e+00
1.6427e+03,1.0658e+01,8.6157e+00
1.6428e+03,1.0678e+01,8.4212e+00
1.6428e+03,1.0632e+01,8.6158e+00
1.6428e+03,1.0581e+01,9.1137e+00
1.6429e+03,1.0586e+01,9.5087e+00
1.6430e+03,1.0648e+01,9.4728e+00
1.6430e+03,1.0695e+01,9.0994e+00
1.6430e+03,1.0639e+01,8.7874e+00
1.6431e+03,1.0479e+01,8.8573e+00
1.6432e+03,1.0300e+01,9.2848e+00
1.6432e+03,1.0171e+01,9.7891e+00
1.6432e+03,1.0092e+01,1.0145e+01
1.6433e+03,1.0073e+01,1.0354e+01
1.6433e+03,1.0161e+01,1.0540e+01
1.6434e+03,1.0358e+01,1.0744e+01
1.6435e+03,1.0542e+01,1.0893e+01
1.6435e+03,1.0550e+01,1.0935e+01
1.6435e+03,1.0368e+01,1.0924e+01
1.6436e+03,1.0189e+01,1.0936e+01
1.6437e+03,1.0239e+01,1.0979e+01
1.6437e+03,1.0593e+01,1.1014e+01
1.6438e+03,1.1062e+01,1.1058e+01
1.6438e+03,1.1305e+01,1.1136e+01
1.6438e+03,1.1196e+01,1.1149e+01
1.6439e+03,1.0915e+01,1.1006e+01
1.6440e+03,1.0720e+01,1.0791e+01
1.6440e+03,1.0746e+01,1.0632e+01
1.6440e+03,1.0957e+01,1.0561e+01
1.6441e+03,1.1232e+01,1.0549e+01
1.6442e+03,1.1454e+01,1.0563e+01
1.6442e+03,1.1537e+01,1.0584e+01
1.6442e+03,1.1446e+01,1.0609e+01
1.6443e+03,1.1239e+01,1.0634e+01
1.6443e+03,1.1050e+01,1.0628e+01
1.6444e+03,1.0979e+01,1.0535e+01
1.6445e+03,1.1012e+01,1.0341e+01
1.6445e+03,1.1047e+01,1.0149e+01
1.6445e+03,1.0997e+01,1.0108e+01
1.6446e+03,1.0878e+01,1.0234e+01
1.6447e+03,1.0782e+01,1.0371e+01
1.6447e+03,1.0774e+01,1.0366e+01
1.6448e+03,1.0814e+01,1.0194e+01
1.6448e+03,1.0812e+01,9.9479e+00
1.6448e+03,1.0745e+01,9.7466e+00
1.6449e+03,1.0684e+01,9.6471e+00
1.6450e+03,1.0696e+01,9.6794e+00
1.6450e+03,1.0756e+01,9.8296e+00
1.6450e+03,1.0782e+01,9.9883e+00
1.6451e+03,1.0744e+01,1.0045e+01
1.6452e+03,1.0691e+01,1.0002e+01
1.6452e+03,1.0666e+01,9.9630e+00
1.6452e+03,1.0663e+01,9.9912e+00
1.6453e+03,1.0663e+01,1.0020e+01
1.6453e+03,1.0672e+01,9.9530e+00
1.6454e+03,1.0674e+01,9.7914e+00
1.6455e+03,1.0596e+01,9.6285e+00
1.6455e+03,1.0409e+01,9.5447e+00
1.6455e+03,1.0206e+01,9.5369e+00
1.6456e+03,1.0120e+01,9.5460e+00
1.6457e+03,1.0170e+01,9.5295e+00
1.6457e+03,1.0247e+01,9.4935e+00
1.6458e+03,1.0259e+01,9.4688e+00
1.6458e+03,1.0230e+01,9.4689e+00
1.6458e+03,1.0226e+01,9.4825e+00
1.6459e+03,1.0239e+01,9.5070e+00
1.6460e+03,1.0186e+01,9.5741e+00
1.6460e+03,1.0029e+01,9.7278e+00
1.6460e+03,9.8528e+00,9.9694e+00
1.6461e+03,9.7884e+00,1.0228e+01
1.6462e+03,9.8792e+00,1.0402e+01
1.6462e+03,1.0039e+01,1.0447e+01
1.6462e+03,1.0145e+01,1.0421e+01
1.6463e+03,1.0141e+01,1.0435e+01
1.6463e+03,1.0061e+01,1.0564e+01
1.6464e+03,9.9683e+00,1.0777e+01
1.6465e+03,9.8976e+00,1.0950e+01
1.6465e+03,9.8469e+00,1.0972e+01
1.6465e+03,9.8029e+00,1.0850e+01
1.6466e+03,9.7657e+00,1.0705e+01
1.6467e+03,9.7513e+00,1.0632e+01
1.6467e+03,9.7796e+00,1.0615e+01
1.6468e+03,9.8464e+00,1.0582e+01
1.6468e+03,9.9046e+00,1.0525e+01
1.6468e+03,9.8986e+00,1.0510e+01
1.6469e+03,9.8114e+00,1.0570e+01
1.6470e+03,9.6726e+00,1.0653e+01
1.6470e+03,9.5327e+00,1.0686e+01
1.6470e+03,9.4361e+00,1.0674e+01
1.6471e+03,9.4141e+00,1.0679e+01
1.6472e+03,9.4747e+00,1.0727e+01
1.6472e+03,9.5858e+00,1.0773e+01
1.6472e+03,9.6819e+00,1.0754e+01
1.6473e+03,9.7062e+00,1.0643e+01
1.6473e+03,9.6574e+00,1.0446e+01
1.6474e+03,9.5934e+00,1.0184e+01
1.6475e+03,9.5831e+00,9.9264e+00
1.6475e+03,9.6400e+00,9.7976e+00
1.6475e+03,9.6968e+00,9.8663e+00
1.6476e+03,9.6675e+00,1.0045e+01
1.6477e+03,9.5456e+00,1.0158e+01
1.6477e+03,9.4266e+00,1.0088e+01
1.6478e+03,9.4129e+00,9.8718e+00
1.6478e+03,9.5062e+00,9.6578e+00
1.6478e+03,9.6096e+00,9.5653e+00
1.6479e+03,9.6386e+00,9.5744e+00
1.6480e+03,9.6060e+00,9.5892e+00
1.6480e+03,9.5838e+00,9.5856e+00
1.6480e+03,9.6038e+00,9.6319e+00
1.6481e+03,9.6227e+00,9.7657e+00
1.6482e+03,9.5955e+00,9.9096e+00
1.6482e+03,9.5517e+00,9.9526e+00
1.6482e+03,9.5557e+00,9.8884e+00
1.6483e+03,9.6097e+00,9.7977e+00
1.6483e+03,9.6462e+00,9.7289e+00
1.6484e+03,9.6175e+00,9.6554e+00
1.6485e+03,9.5487e+00,9.5464e+00
1.6485e+03,9.4974e+00,9.4452e+00
1.6485e+03,9.4911e+00,9.4217e+00
1.6486e+03,9.5269e+00,9.4841e+00
1.6487e+03,9.6065e+00,9.5658e+00
1.6487e+03,9.7248e+00,9.5942e+00
1.6488e+03,9.8501e+00,9.5688e+00
1.6488e+03,9.9411e+00,9.5542e+00
1.6488e+03,9.9547e+00,9.5947e+00
1.6489e+03,9.8664e+00,9.6596e+00
1.6490e+03,9.7140e+00,9.6858e+00
1.6490e+03,9.5913e+00,9.6556e+00
1.6490e+03,9.5920e+00,9.5977e+00
1.6491e+03,9.7404e+00,9.5308e+00
1.6492e+03,9.9579e+00,9.4468e+00
1.6492e+03,1.0112e+01,9.3506e+00
1.6492e+03,1.0123e+01,9.2502e+00
1.6493e+03,1.0029e+01,9.1068e+00
1.6493e+03,9.9129e+00,8.8886e+00
1.6494e+03,9.7991e+00,8.6497e+00
1.6495e+03,9.6704e+00,8.4889e+00
1.6495e+03,9.5774e+00,8.4410e+00
1.6495e+03,9.6469e+00,8.4444e+00
1.6496e+03,9.9272e+00,8.4430e+00
1.6497e+03,1.0280e+01,8.4809e+00
1.6497e+03,1.0489e+01,8.6414e+00
1.6498e+03,1.0473e+01,8.9012e+00
1.6498e+03,1.0344e+01,9.1146e+00
1.6498e+03,1.0273e+01,9.1705e+00
1.6499e+03,1.0305e+01,9.1083e+00
1.6500e+03,1.0351e+01,9.0599e+00
1.6500e+03,1.0316e+01,9.1223e+00
1.6500e+03,1.0206e+01,9.2978e+00
1.6501e+03,1.0133e+01,9.4997e+00
1.6502e+03,1.0209e+01,9.5963e+00
1.6502e+03,1.0418e+01,9.5343e+00
1.6502e+03,1.0603e+01,9.4253e+00
1.6503e+03,1.0622e+01,9.4493e+00
1.6503e+03,1.0517e+01,9.6582e+00
1.6504e+03,1.0468e+01,9.8982e+00
1.6505e+03,1.0569e+01,9.9663e+00
1.6505e+03,1.0719e+01,9.8062e+00
1.6505e+03,1.0775e+01,9.5097e+00
1.6506e+03,1.0722e+01,9.1881e+00
1.6507e+03,1.0654e+01,8.9262e+00
1.6507e+03,1.0629e+01,8.8484e+00
1.6508e+03,1.0643e+01,9.0349e+00
1.6508e+03,1.0703e+01,9.3757e+00
1.6508e+03,1.0852e+01,9.6785e+00
1.6509e+03,1.1077e+01,9.8678e+00
1.6510e+03,1.1260e+01,1.0001e+01
1.6510e+03,1.1291e+01,1.0127e+01
1.6510e+03,1.1204e+01,1.0209e+01
1.6511e+03,1.1155e+01,1.0210e+01
1.6512e+03,1.1241e+01,1.0167e+01
1.6512e+03,1.1380e+01,1.0150e+01
1.6512e+03,1.1396e+01,1.0144e+01
1.6513e+03,1.1244e+01,1.0052e+01
1.6513e+03,1.1061e+01,9.8601e+00
1.6514e+03,1.0978e+01,9.7035e+00
1.6515e+03,1.1008e+01,9.7211e+00
1.6515e+03,1.1075e+01,9.9245e+00
1.6515e+03,1.1119e+01,1.0221e+01
1.6516e+03,1.1160e+01,1.0509e+01
1.6517e+03,1.1271e+01,1.0722e+01
1.6517e+03,1.1493e+01,1.0811e+01
1.6518e+03,1.1783e+01,1.0752e+01
1.6518e+03,1.2027e+01,1.0586e+01
1.6518e+03,1.2120e+01,1.0416e+01
1.6519e+03,1.2046e+01,1.0332e+01
1.6520e+03,1.1895e+01,1.0354e+01
1.6520e+03,1.1790e+01,1.0454e+01
1.6520e+03,1.1805e+01,1.0601e+01
1.6521e+03,1.1922e+01,1.0740e+01
1.6522e+03,1.2040e+01,1.0810e+01
1.6522e+03,1.2054e+01,1.0811e+01
1.6522e+03,1.1956e+01,1.0810e+01
1.6523e+03,1.1837e+01,1.0860e+01
1.6523e+03,1.1772e+01,1.0930e+01
1.6524e+03,1.1738e+01,1.0934e+01
1.6525e+03,1.1674e+01,1.0840e+01
1.6525e+03,1.1583e+01,1.0708e+01
1.6525e+03,1.1509e+01,1.0619e+01
1.6526e+03,1.1446e+01,1.0584e+01
1.6527e+03,1.1350e+01,1.0552e+01
1.6527e+03,1.1179e+01,1.0490e+01
1.6528e+03,1.0935e+01,1.0408e+01
1.6528e+03,1.0670e+01,1.0347e+01
1.6528e+03,1.0494e+01,1.0344e+01
1.6529e+03,1.0552e+01,1.0420e+01
1.6530e+03,1.0860e+01,1.0550e+01
1.6530e+03,1.1214e+01,1.0648e+01
1.6530e+03,1.1363e+01,1.0638e+01
1.6531e+03,1.1197e+01,1.0535e+01
1.6532e+03,1.0806e+01,1.0420e+01
1.6532e+03,1.0442e+01,1.0319e+01
1.6532e+03,1.0314e+01,1.0171e+01
1.6533e+03,1.0394e+01,9.9473e+00
1.6533e+03,1.0497e+01,9.7198e+00
1.6534e+03,1.0503e+01,9.5711e+00
1.6535e+03,1.0475e+01,9.4909e+00
1.6535e+03,1.0545e+01,9.4156e+00
1.6535e+03,1.0726e+01,9.3172e+00
1.6536e+03,1.0893e+01,9.2257e+00
1.6537e+03,1.0915e+01,9.1870e+00
1.6537e+03,1.0770e+01,9.2343e+00
1.6538e+03,1.0555e+01,9.3887e+00
1.6538e+03,1.0403e+01,9.6437e+00
1.6538e+03,1.0383e+01,9.9279e+00
1.6539e+03,1.0449e+01,1.0100e+01
1.6540e+03,1.0495e+01,1.0073e+01
1.6540e+03,1.0466e+01,9.9018e+00
1.6540e+03,1.0368e+01,9.6914e+00
1.6541e+03,1.0243e+01,9.5334e+00
1.6542e+03,1.0155e+01,9.4964e+00
1.6542e+03,1.0152e+01,9.5705e+00
1.6542e+03,1.0281e+01,9.6530e+00
1.6543e+03,1.0523e+01,9.6599e+00
1.6543e+03,1.0727e+01,9.6403e+00
1.6544e+03,1.0747e+01,9.7108e+00
1.6545e+03,1.0616e+01,9.8809e+00
1.6545e+03,1.0495e+01,1.0030e+01
1.6545e+03,1.0501e+01,1.0089e+01
1.6546e+03,1.0602e+01,1.0155e+01
1.6547e+03,1.0690e+01,1.0354e+01
1.6547e+03,1.0707e+01,1.0667e+01
1.6548e+03,1.0679e+01,1.0952e+01
1.6548e+03,1.0662e+01,1.1081e+01
1.6548e+03,1.0668e+01,1.1053e+01
1.6549e+03,1.0667e+01,1.0987e+01
1.6550e+03,1.0620e+01,1.1029e+01
1.6550e+03,1.0518e+01,1.1210e+01
1.6550e+03,1.0385e+01,1.1366e+01
1.6551e+03,1.0256e+01,1.1284e+01
1.6552e+03,1.0152e+01,1.0961e+01
1.6552e+03,1.0074e+01,1.0635e+01
1.6552e+03,1.0017e+01,1.0537e+01
1.6553e+03,9.9838e+00,1.0647e+01
1.6553e+03,9.9792e+00,1.0714e+01
1.6554e+03,9.9932e+00,1.0559e+01
1.6555e+03,1.0003e+01,1.0307e+01
1.6555e+03,9.9927e+00,1.0249e+01
1.6555e+03,9.9720e+00,1.0483e+01
1.6556e+03,9.9617e+00,1.0802e+01
1.6557e+03,9.9586e+00,1.0931e+01
1.6557e+03,9.9324e+00,1.0805e+01
1.6558e+03,9.8771e+00,1.0582e+01
1.6558e+03,9.8532e+00,1.0430e+01
1.6558e+03,9.9346e+00,1.0373e+01
1.6559e+03,1.0112e+01,1.0360e+01
1.6560e+03,1.0296e+01,1.0387e+01
1.6560e+03,1.0406e+01,1.0496e+01
1.6560e+03,1.0445e+01,1.0686e+01
1.6561e+03,1.0457e+01,1.0880e+01
1.6562e+03,1.0465e+01,1.0983e+01
1.6562e+03,1.0468e+01,1.0971e+01
1.6562e+03,1.0483e+01,1.0910e+01
1.6563e+03,1.0530e+01,1.0892e+01
1.6563e+03,1.0592e+01,1.0936e+01
1.6564e+03,1.0642e+01,1.0982e+01
1.6565e+03,1.0718e+01,1.0967e+01
1.6565e+03,1.0884e+01,1.0896e+01
1.6565e+03,1.1097e+01,1.0829e+01
1.6566e+03,1.1190e+01,1.0796e+01
1.6567e+03,1.1033e+01,1.0756e+01
1.6567e+03,1.0696e+01,1.0678e+01
1.6568e+03,1.0415e+01,1.0608e+01
1.6568e+03,1.0354e+01,1.0610e+01
1.6568e+03,1.0457e+01,1.0679e+01
1.6569e+03,1.0568e+01,1.0730e+01
1.6570e+03,1.0642e+01,1.0644e+01
1.6570e+03,1.0759e+01,1.0419e+01
1.6570e+03,1.0942e+01,1.0227e+01
1.6571e+03,1.1058e+01,1.0236e+01
1.6572e+03,1.0961e+01,1.0436e+01
1.6572e+03,1.0683e+01,1.0638e+01
1.6572e+03,1.0409e+01,1.0672e+01
1.6573e+03,1.0268e+01,1.0568e+01
1.6573e+03,1.0215e+01,1.0481e+01
1.6574e+03,1.0110e+01,1.0474e+01
1.6575e+03,9.9038e+00,1.0482e+01
1.6575e+03,9.7068e+00,1.0440e+01
1.6575e+03,9.6462e+00,1.0355e+01
1.6576e+03,9.6998e+00,1.0261e+01
1.6577e+03,9.7380e+00,1.0178e+01
1.6577e+03,9.7138e+00,1.0113e+01
1.6578e+03,9.7459e+00,1.0079e+01
1.6578e+03,9.9495e+00,1.0077e+01
1.6578e+03,1.0238e+01,1.0097e+01
1.6579e+03,1.0390e+01,1.0131e+01
1.6580e+03,1.0287e+01,1.0174e+01
1.6580e+03,1.0049e+01,1.0205e+01
1.6580e+03,9.8731e+00,1.0195e+01
1.6581e+03,9.7859e+00,1.0149e+01
1.6582e+03,9.6666e+00,1.0121e+01
1.6582e+03,9.4272e+00,1.0172e+01
1.6582e+03,9.1226e+00,1.0286e+01
1.6583e+03,8.9093e+00,1.0383e+01
1.6583e+03,8.8910e+00,1.0399e+01
1.6584e+03,9.0309e+00,1.0340e+01
1.6585e+03,9.2149e+00,1.0244e+01
1.6585e+03,9.3583e+00,1.0156e+01
1.6585e+03,9.4366e+00,1.0116e+01
1.6586e+03,9.4566e+00,1.0123e+01
1.6587e+03,9.4426e+00,1.0112e+01
1.6587e+03,9.4331e+00,1.0027e+01
1.6588e+03,9.4560e+00,9.8859e+00
1.6588e+03,9.4971e+00,9.7742e+00
1.6588e+03,9.5055e+00,9.7719e+00
1.6589e+03,9.4482e+00,9.8647e+00
1.6590e+03,9.3642e+00,9.9204e+00
1.6590e+03,9.3388e+00,9.8554e+00
1.6590e+03,9.4135e+00,9.7514e+00
1.6591e+03,9.5361e+00,9.7598e+00
1.6592e+03,9.6167e+00,9.9612e+00
1.6592e+03,9.6207e+00,1.0257e+01
1.6592e+03,9.5866e+00,1.0412e+01
1.6593e+03,9.5530e+00,1.0267e+01
1.6593e+03,9.4923e+00,9.9015e+00
1.6594e+03,9.3489e+00,9.5748e+00
1.6595e+03,9.1372e+00,9.4819e+00
1.6595e+03,8.9601e+00,9.5839e+00
1.6595e+03,8.9158e+00,9.6896e+00
1.6596e+03,9.0057e+00,9.6686e+00
1.6597e+03,9.1404e+00,9.5412e+00
1.6597e+03,9.2216e+00,9.3959e+00
1.6598e+03,9.2140e+00,9.2821e+00
1.6598e+03,9.1488e+00,9.2009e+00
1.6598e+03,9.0798e+00,9.1532e+00
1.6599e+03,9.0463e+00,9.1509e+00
1.6600e+03,9.0572e+00,9.1969e+00
1.6600e+03,9.0894e+00,9.2749e+00
1.6600e+03,9.1063e+00,9.3498e+00
1.6601e+03,9.0902e+00,9.3701e+00
1.6602e+03,9.0549e+00,9.2958e+00
1.6602e+03,9.0165e+00,9.1478e+00
1.6602e+03,8.9625e+00,9.0153e+00
1.6603e+03,8.8789e+00,8.9897e+00
1.6603e+03,8.8031e+00,9.0833e+00
1.6604e+03,8.8035e+00,9.2144e+00
1.6605e+03,8.8854e+00,9.2781e+00
1.6605e+03,8.9657e+00,9.2436e+00
1.6605e+03,8.9695e+00,9.1812e+00
1.6606e+03,8.9218e+00,9.1765e+00
1.6607e+03,8.9057e+00,9.2380e+00
1.6607e+03,8.9485e+00,9.3137e+00
1.6608e+03,8.9938e+00,9.3653e+00
1.6608e+03,8.9800e+00,9.3889e+00
1.6608e+03,8.9056e+00,9.3848e+00
1.6609e+03,8.8102e+00,9.3442e+00
1.6610e+03,8.7380e+00,9.2743e+00
1.6610e+03,8.7228e+00,9.2123e+00
1.6610e+03,8.7690e+00,9.1907e+00
1.6611e+03,8.8407e+00,9.2034e+00
1.6612e+03,8.9016e+00,9.2246e+00
1.6612e+03,8.9642e+00,9.2383e+00
1.6612e+03,9.0685e+00,9.2399e+00
1.6613e+03,9.2101e+00,9.2347e+00
1.6613e+03,9.3184e+00,9.2324e+00
1.6614e+03,9.3222e+00,9.2332e+00
1.6615e+03,9.2280e+00,9.2213e+00
1.6615e+03,9.1163e+00,9.1784e+00
1.6615e+03,9.0484e+00,9.1075e+00
1.6616e+03,9.0030e+00,9.0429e+00
1.6617e+03,8.9240e+00,9.0164e+00
1.6617e+03,8.8060e+00,9.0219e+00
1.6618e+03,8.7055e+00,9.0357e+00
1.6618e+03,8.6669e+00,9.0564e+00
1.6618e+03,8.6681e+00,9.0955e+00
1.6619e+03,8.6476e+00,9.1325e+00
1.6620e+03,8.5575e+00,9.1206e+00
1.6620e+03,8.4052e+00,9.0551e+00
1.6620e+03,8.2470e+00,9.0017e+00
1.6621e+03,8.1459e+00,9.0211e+00
1.6622e+03,8.1241e+00,9.0913e+00
1.6622e+03,8.1391e+00,9.1319e+00
1.6622e+03,8.1278e+00,9.0955e+00
1.6623e+03,8.0684e+00,9.0172e+00
1.6623e+03,7.9868e+00,8.9658e+00
1.6624e+03,7.9198e+00,8.9567e+00
1.6625e+03,7.8874e+00,8.9346e+00
1.6625e+03,7.9000e+00,8.8468e+00
1.6625e+03,7.9642e+00,8.7207e+00
1.6626e+03,8.0630e+00,8.6462e+00
1.6627e+03,8.1522e+00,8.6694e+00
1.6627e+03,8.1901e+00,8.7271e+00
1.6628e+03,8.1800e+00,8.7176e+00
1.6628e+03,8.1834e+00,8.6238e+00
1.6628e+03,8.2569e+00,8.5456e+00
1.6629e+03,8.3612e+00,8.6070e+00
1.6630e+03,8.4123e+00,8.8237e+00
1.6630e+03,8.4241e+00,9.0481e+00
1.6630e+03,8.5121e+00,9.0727e+00
1.6631e+03,8.7274e+00,8.8366e+00
1.6632e+03,8.9428e+00,8.5137e+00
1.6632e+03,8.9978e+00,8.3593e+00
1.6632e+03,8.8926e+00,8.4753e+00
1.6633e+03,8.7488e+00,8.7315e+00
1.6633e+03,8.6576e+00,8.9063e+00
1.6634e+03,8.6211e+00,8.8994e+00
1.6635e+03,8.5936e+00,8.7910e+00
1.6635e+03,8.5416e+00,8.7297e+00
1.6635e+03,8.4610e+00,8.7875e+00
1.6636e+03,8.3598e+00,8.8906e+00
1.6637e+03,8.2409e+00,8.9073e+00
1.6637e+03,8.1199e+00,8.7946e+00
1.6638e+03,8.0531e+00,8.6361e+00
1.6638e+03,8.0991e+00,8.5625e+00
1.6638e+03,8.2291e+00,8.6369e+00
1.6639e+03,8.3318e+00,8.8071e+00
1.6640e+03,8.3460e+00,8.9735e+00
1.6640e+03,8.3314e+00,9.0950e+00
1.6640e+03,8.3703e+00,9.2136e+00
1.6641e+03,8.4526e+00,9.3686e+00
1.6642e+03,8.4979e+00,9.5098e+00
1.6642e+03,8.4622e+00,9.5315e+00
1.6642e+03,8.3891e+00,9.3818e+00
1.6643e+03,8.3487e+00,9.1086e+00
1.6643e+03,8.3600e+00,8.8281e+00
1.6644e+03,8.4058e+00,8.6714e+00
1.6645e+03,8.4827e+00,8.7304e+00
1.6645e+03,8.5985e+00,9.0017e+00
1.6645e+03,8.7260e+00,9.3494e+00
1.6646e+03,8.7950e+00,9.5746e+00
1.6647e+03,8.7643e+00,9.5770e+00
1.6647e+03,8.6834e+00,9.4460e+00
