t,x1,y1,z1,x2,y2,z2
1.566500e+03,5.106463e-02,5.560437e-02,3.734696e-02,2.750781e-02,6.988249e-02,2.622956e-02
1.567000e+03,5.145439e-02,5.551630e-02,4.569546e-02,2.824481e-02,6.965999e-02,2.756502e-02
1.567500e+03,5.297383e-02,5.055131e-02,4.712476e-02,2.927220e-02,6.454246e-02,2.286122e-02
1.568000e+03,5.208677e-02,5.325745e-02,4.478732e-02,2.847216e-02,6.727903e-02,2.138794e-02
1.568500e+03,5.245478e-02,5.736673e-02,4.746275e-02,2.922407e-02,7.130378e-02,2.052664e-02
1.569000e+03,5.269264e-02,5.908730e-02,4.880878e-02,2.927642e-02,7.332892e-02,3.633962e-02
1.569500e+03,5.179945e-02,5.600880e-02,5.263701e-02,2.850161e-02,7.009719e-02,3.161025e-02
1.570000e+03,5.263657e-02,5.738154e-02,5.438961e-02,2.929408e-02,7.142696e-02,3.276160e-02
1.570500e+03,5.262643e-02,5.694845e-02,6.535095e-02,2.953620e-02,7.103572e-02,4.472889e-02
1.571000e+03,5.132881e-02,5.473450e-02,5.724773e-02,2.845483e-02,6.871257e-02,3.047604e-02
1.571500e+03,5.271333e-02,5.509364e-02,4.749409e-02,2.951587e-02,6.927087e-02,3.252011e-02
1.572000e+03,5.068127e-02,5.305329e-02,4.041460e-02,2.776469e-02,6.711475e-02,1.852969e-02
1.572500e+03,5.105705e-02,5.059505e-02,4.293490e-02,2.803635e-02,6.468083e-02,2.173174e-02
1.573000e+03,5.205657e-02,5.194448e-02,4.253725e-02,2.875864e-02,6.601505e-02,2.258690e-02
1.573500e+03,5.065739e-02,5.515411e-02,4.566687e-02,2.786209e-02,6.919863e-02,2.184715e-02
1.574000e+03,5.105474e-02,5.668264e-02,4.599916e-02,2.809171e-02,7.082679e-02,2.740694e-02
1.574500e+03,5.336326e-02,5.330646e-02,5.502641e-02,2.993993e-02,6.729058e-02,3.031162e-02
1.575000e+03,5.141759e-02,5.645532e-02,5.095194e-02,2.821642e-02,7.060064e-02,3.225122e-02
1.575500e+03,5.010938e-02,5.631792e-02,4.067005e-02,2.671305e-02,7.046875e-02,2.301733e-02
1.576000e+03,5.479897e-02,5.355239e-02,5.353393e-02,3.140643e-02,6.751761e-02,3.124409e-02
1.576500e+03,5.303047e-02,5.442992e-02,4.709844e-02,2.951259e-02,6.844513e-02,2.716803e-02
1.577000e+03,5.060399e-02,5.254572e-02,5.861729e-02,2.695573e-02,6.652651e-02,3.219714e-02
1.577500e+03,5.425638e-02,5.024972e-02,5.179879e-02,3.057181e-02,6.436424e-02,3.615103e-02
1.578000e+03,5.383186e-02,5.199206e-02,5.135851e-02,3.021836e-02,6.606799e-02,3.288816e-02
1.578500e+03,5.074579e-02,5.357911e-02,5.000399e-02,2.718610e-02,6.764744e-02,2.678859e-02
1.579000e+03,5.498128e-02,5.541316e-02,4.538367e-02,3.177116e-02,6.944982e-02,2.666775e-02
1.579500e+03,5.477356e-02,5.320162e-02,4.412282e-02,3.157797e-02,6.703079e-02,1.582829e-02
1.580000e+03,5.026714e-02,5.747855e-02,4.048916e-02,2.690582e-02,7.163539e-02,2.242572e-02
1.580500e+03,5.261535e-02,5.771366e-02,5.088535e-02,2.966481e-02,7.182128e-02,3.262981e-02
1.581000e+03,5.378108e-02,5.840160e-02,4.138598e-02,3.107952e-02,7.240678e-02,2.099522e-02
1.581500e+03,4.981409e-02,5.588701e-02,5.379221e-02,2.671453e-02,7.006719e-02,3.549223e-02
1.582000e+03,4.864537e-02,5.407458e-02,5.481909e-02,2.565691e-02,6.807784e-02,2.681909e-02
1.582500e+03,5.404084e-02,5.234508e-02,4.575243e-02,3.104540e-02,6.636297e-02,2.492946e-02
1.583000e+03,5.035020e-02,5.264777e-02,4.303658e-02,2.705606e-02,6.675516e-02,2.289355e-02
1.583500e+03,5.124970e-02,5.440937e-02,4.573309e-02,2.813809e-02,6.858646e-02,2.925451e-02
1.584000e+03,5.448859e-02,5.582350e-02,5.035291e-02,3.133866e-02,6.988442e-02,3.191992e-02
1.584500e+03,5.171578e-02,5.502852e-02,5.808866e-02,2.826608e-02,6.898521e-02,2.960176e-02
1.585000e+03,5.043963e-02,5.917440e-02,5.828829e-02,2.737805e-02,7.328949e-02,3.707095e-02
1.585500e+03,5.384172e-02,5.998725e-02,5.205206e-02,3.061440e-02,7.400281e-02,3.155828e-02
1.586000e+03,5.258659e-02,5.885860e-02,5.282141e-02,2.899608e-02,7.301994e-02,3.693318e-02
1.586500e+03,4.942324e-02,5.922959e-02,4.016191e-02,2.625401e-02,7.340393e-02,2.257612e-02
1.587000e+03,5.440657e-02,5.548159e-02,5.300565e-02,3.079637e-02,6.936097e-02,2.464785e-02
1.587500e+03,5.211696e-02,5.184070e-02,4.035450e-02,2.861194e-02,6.586468e-02,1.803125e-02
1.588000e+03,5.133568e-02,5.280236e-02,3.965168e-02,2.821295e-02,6.689785e-02,1.988964e-02
1.588500e+03,5.339957e-02,5.528542e-02,4.850722e-02,2.991968e-02,6.943656e-02,3.313926e-02
1.589000e+03,5.315866e-02,5.197833e-02,5.384288e-02,2.989802e-02,6.606665e-02,3.483155e-02
1.589500e+03,5.205110e-02,5.179042e-02,5.612371e-02,2.882832e-02,6.570975e-02,2.748121e-02
1.590000e+03,5.211138e-02,5.426519e-02,4.197652e-02,2.858323e-02,6.827332e-02,1.932830e-02
1.590500e+03,5.137674e-02,5.871627e-02,4.359479e-02,2.850889e-02,7.279202e-02,2.356687e-02
1.591000e+03,4.985396e-02,5.610680e-02,4.208230e-02,2.706317e-02,7.029929e-02,2.572766e-02
1.591500e+03,5.259350e-02,5.617375e-02,5.656663e-02,2.925198e-02,7.030551e-02,3.904449e-02
1.592000e+03,5.163544e-02,5.404139e-02,5.288957e-02,2.859473e-02,6.800480e-02,2.706479e-02
1.592500e+03,5.152574e-02,5.297869e-02,5.561084e-02,2.838953e-02,6.703323e-02,3.330103e-02
1.593000e+03,5.250738e-02,5.178141e-02,5.075079e-02,2.921394e-02,6.583373e-02,2.964644e-02
1.593500e+03,5.274367e-02,5.335883e-02,4.218019e-02,2.962349e-02,6.746072e-02,2.472478e-02
1.594000e+03,5.248095e-02,4.947321e-02,4.652313e-02,2.902382e-02,6.353839e-02,2.600439e-02
1.594500e+03,5.337192e-02,4.904736e-02,4.711014e-02,2.996555e-02,6.303606e-02,2.391170e-02
1.595000e+03,5.242656e-02,5.328570e-02,4.612062e-02,2.901868e-02,6.729832e-02,2.413870e-02
1.595500e+03,5.203817e-02,5.755515e-02,4.561406e-02,2.858531e-02,7.163072e-02,2.495586e-02
1.596000e+03,5.210186e-02,5.592985e-02,5.634309e-02,2.879104e-02,7.005232e-02,3.751098e-02
1.596500e+03,5.254394e-02,5.347845e-02,5.145725e-02,2.904083e-02,6.751394e-02,2.977107e-02
1.597000e+03,5.047141e-02,5.486299e-02,5.387537e-02,2.688844e-02,6.895197e-02,3.163321e-02
1.597500e+03,5.180507e-02,5.715202e-02,4.157260e-02,2.853794e-02,7.124003e-02,2.243367e-02
1.598000e+03,5.253471e-02,5.541124e-02,4.582473e-02,2.927807e-02,6.946872e-02,2.574245e-02
1.598500e+03,5.149480e-02,5.125843e-02,5.137780e-02,2.809484e-02,6.532651e-02,2.967601e-02
1.599000e+03,5.201165e-02,4.952079e-02,5.134185e-02,2.861312e-02,6.351631e-02,2.806772e-02
1.599500e+03,5.082113e-02,5.251555e-02,5.662617e-02,2.758574e-02,6.663301e-02,3.620446e-02
1.600000e+03,5.174278e-02,5.646323e-02,4.817502e-02,2.871986e-02,7.058281e-02,3.013918e-02
1.600500e+03,5.114955e-02,5.379436e-02,4.508269e-02,2.798277e-02,6.787781e-02,2.449194e-02
1.601000e+03,5.121038e-02,5.440983e-02,4.217306e-02,2.824215e-02,6.842136e-02,1.910483e-02
1.601500e+03,5.333739e-02,5.703023e-02,5.319553e-02,3.031826e-02,7.099641e-02,2.975412e-02
1.602000e+03,5.269159e-02,5.956659e-02,4.693116e-02,2.959539e-02,7.363212e-02,2.851951e-02
1.602500e+03,5.248494e-02,5.668475e-02,4.545879e-02,2.943044e-02,7.077458e-02,2.759528e-02
1.603000e+03,5.327327e-02,5.639957e-02,4.446579e-02,3.019037e-02,7.038599e-02,2.251321e-02
1.603500e+03,5.287007e-02,5.544208e-02,5.185478e-02,2.963065e-02,6.945784e-02,2.920073e-02
1.604000e+03,5.238993e-02,5.333800e-02,6.121283e-02,2.898910e-02,6.736034e-02,3.831045e-02
1.604500e+03,5.291026e-02,4.985624e-02,4.373043e-02,2.919651e-02,6.389069e-02,2.260006e-02
1.605000e+03,5.221734e-02,5.476469e-02,3.845259e-02,2.872524e-02,6.886777e-02,2.053917e-02
1.605500e+03,5.184979e-02,5.540187e-02,4.165495e-02,2.853667e-02,6.946023e-02,2.094992e-02
1.606000e+03,5.128513e-02,5.497999e-02,5.543584e-02,2.772109e-02,6.904180e-02,3.218513e-02
1.606500e+03,5.231214e-02,5.671907e-02,5.144231e-02,2.914027e-02,7.076468e-02,3.000284e-02
1.607000e+03,5.147797e-02,5.838527e-02,5.549182e-02,2.820423e-02,7.253300e-02,3.699140e-02
1.607500e+03,5.131446e-02,5.906068e-02,5.013084e-02,2.798780e-02,7.319981e-02,3.154812e-02
1.608000e+03,5.260333e-02,5.793622e-02,4.819025e-02,2.956747e-02,7.196356e-02,2.632789e-02
1.608500e+03,5.033503e-02,5.458536e-02,5.519460e-02,2.708595e-02,6.864826e-02,3.167719e-02
1.609000e+03,5.058275e-02,5.085471e-02,5.107216e-02,2.727623e-02,6.497298e-02,3.075768e-02
1.609500e+03,5.331055e-02,5.265816e-02,5.299357e-02,3.020212e-02,6.668390e-02,3.123147e-02
1.610000e+03,5.147295e-02,5.336283e-02,4.115488e-02,2.834310e-02,6.745953e-02,2.225475e-02
1.610500e+03,5.099553e-02,5.118899e-02,4.597323e-02,2.782701e-02,6.526399e-02,2.495150e-02
1.611000e+03,5.483861e-02,5.174170e-02,4.531390e-02,3.170999e-02,6.577470e-02,2.656025e-02
1.611500e+03,5.161285e-02,5.465708e-02,4.911215e-02,2.838391e-02,6.871288e-02,2.707945e-02
1.612000e+03,5.153440e-02,5.630588e-02,4.102980e-02,2.829013e-02,7.030406e-02,1.694884e-02
1.612500e+03,5.528627e-02,5.819790e-02,4.147069e-02,3.221088e-02,7.221941e-02,2.277346e-02
1.613000e+03,5.247389e-02,5.767438e-02,4.607577e-02,2.931182e-02,7.168287e-02,2.291943e-02
1.613500e+03,4.847371e-02,5.593408e-02,4.754078e-02,2.504872e-02,7.016697e-02,3.029080e-02
1.614000e+03,5.272296e-02,5.371776e-02,6.042655e-02,2.929445e-02,6.781618e-02,4.067569e-02
1.614500e+03,5.282080e-02,5.513876e-02,5.478531e-02,2.939965e-02,6.915056e-02,3.198626e-02
1.615000e+03,4.871400e-02,5.462654e-02,5.589732e-02,2.514090e-02,6.880392e-02,3.586915e-02
1.615500e+03,5.189962e-02,4.836678e-02,5.195823e-02,2.843235e-02,6.229009e-02,2.362547e-02
1.616000e+03,5.348181e-02,5.053181e-02,5.133585e-02,2.999230e-02,6.461557e-02,3.269806e-02
1.616500e+03,4.925142e-02,5.557267e-02,4.991062e-02,2.586789e-02,6.977969e-02,3.240154e-02
1.617000e+03,5.175387e-02,5.539390e-02,4.852556e-02,2.858224e-02,6.950733e-02,2.927654e-02
1.617500e+03,5.383420e-02,5.390980e-02,3.854505e-02,3.046320e-02,6.797019e-02,2.056808e-02
1.618000e+03,4.971600e-02,5.654333e-02,4.526106e-02,2.660929e-02,7.052132e-02,1.746351e-02
1.618500e+03,4.893610e-02,5.761750e-02,5.234193e-02,2.598332e-02,7.174544e-02,3.019297e-02
1.619000e+03,5.537225e-02,5.617859e-02,3.758004e-02,3.225377e-02,7.015428e-02,1.778035e-02
1.619500e+03,5.265368e-02,5.484373e-02,3.728271e-02,2.960515e-02,6.894103e-02,2.079721e-02
1.620000e+03,4.774722e-02,5.402059e-02,4.064015e-02,2.468238e-02,6.826718e-02,2.465861e-02
1.620500e+03,5.599115e-02,5.175875e-02,6.214360e-02,3.269544e-02,6.557685e-02,3.179090e-02
1.621000e+03,5.325101e-02,5.267451e-02,5.897004e-02,3.004166e-02,6.669310e-02,3.607179e-02
1.621500e+03,4.980040e-02,5.270052e-02,5.796908e-02,2.635157e-02,6.687867e-02,3.826375e-02
1.622000e+03,5.362395e-02,5.337355e-02,5.556041e-02,3.025588e-02,6.752809e-02,4.003154e-02
1.622500e+03,5.347044e-02,5.503728e-02,4.895414e-02,3.018672e-02,6.914693e-02,3.173705e-02
1.623000e+03,5.007256e-02,5.697942e-02,4.842089e-02,2.677372e-02,7.093328e-02,1.941196e-02
1.623500e+03,5.084960e-02,5.644958e-02,4.726702e-02,2.759102e-02,7.050974e-02,2.491180e-02
1.624000e+03,5.502864e-02,5.542626e-02,5.489801e-02,3.156987e-02,6.943499e-02,3.372684e-02
1.624500e+03,5.031738e-02,5.909221e-02,3.592680e-02,2.696494e-02,7.330838e-02,2.145629e-02
1.625000e+03,4.993477e-02,5.852100e-02,3.757682e-02,2.665539e-02,7.271569e-02,2.072322e-02
1.625500e+03,5.449617e-02,5.093089e-02,4.884857e-02,3.102033e-02,6.484615e-02,2.298025e-02
1.626000e+03,5.302215e-02,5.216502e-02,5.050931e-02,2.973706e-02,6.614486e-02,2.626308e-02
1.626500e+03,4.884396e-02,5.415226e-02,4.598478e-02,2.554510e-02,6.824023e-02,2.186038e-02
1.627000e+03,5.516058e-02,5.348299e-02,4.415641e-02,3.192380e-02,6.759072e-02,2.916560e-02
1.627500e+03,5.350483e-02,5.387436e-02,4.686363e-02,3.036867e-02,6.795424e-02,2.833833e-02
1.628000e+03,4.710053e-02,5.437622e-02,5.005923e-02,2.371810e-02,6.849972e-02,2.598297e-02
1.628500e+03,5.621983e-02,5.811482e-02,5.565960e-02,3.316644e-02,7.213941e-02,3.602602e-02
1.629000e+03,5.394524e-02,5.973593e-02,5.986495e-02,3.094885e-02,7.372304e-02,3.652182e-02
1.629500e+03,4.894046e-02,6.022416e-02,6.226816e-02,2.582835e-02,7.450470e-02,4.443269e-02
1.630000e+03,5.416759e-02,5.596365e-02,4.791051e-02,3.139967e-02,6.994181e-02,2.737847e-02
1.630500e+03,5.512953e-02,5.479271e-02,4.768649e-02,3.192773e-02,6.873086e-02,2.521575e-02
1.631000e+03,5.088980e-02,5.467144e-02,5.074978e-02,2.742471e-02,6.888132e-02,3.329661e-02
1.631500e+03,5.060066e-02,5.448554e-02,5.161040e-02,2.748912e-02,6.851851e-02,2.683266e-02
1.632000e+03,5.553750e-02,5.213626e-02,4.082664e-02,3.205767e-02,6.609945e-02,1.923797e-02
1.632500e+03,5.241221e-02,5.018421e-02,3.654369e-02,2.914224e-02,6.419836e-02,1.476190e-02
1.633000e+03,4.677834e-02,5.405814e-02,4.229336e-02,2.369663e-02,6.822859e-02,1.999619e-02
1.633500e+03,5.549801e-02,5.664196e-02,3.744205e-02,3.207158e-02,7.070090e-02,2.099250e-02
1.634000e+03,5.549557e-02,5.754705e-02,4.383237e-02,3.216328e-02,7.152165e-02,2.273284e-02
1.634500e+03,4.780321e-02,5.713608e-02,4.604726e-02,2.436257e-02,7.129088e-02,2.361692e-02
1.635000e+03,5.380532e-02,5.544161e-02,5.307402e-02,3.029811e-02,6.944059e-02,2.980942e-02
1.635500e+03,5.805561e-02,5.650627e-02,5.448275e-02,3.502745e-02,7.045118e-02,3.421953e-02
1.636000e+03,4.818545e-02,5.815337e-02,6.262828e-02,2.482732e-02,7.247887e-02,4.814607e-02
1.636500e+03,5.413396e-02,5.252429e-02,6.915921e-02,3.071208e-02,6.658880e-02,4.818223e-02
1.637000e+03,5.648969e-02,5.000487e-02,6.278361e-02,3.329727e-02,6.391909e-02,3.809127e-02
1.637500e+03,4.744682e-02,4.986318e-02,4.994359e-02,2.377051e-02,6.392486e-02,2.283450e-02
1.638000e+03,5.347339e-02,5.094961e-02,4.360611e-02,3.030688e-02,6.503084e-02,2.512916e-02
1.638500e+03,5.615027e-02,5.275710e-02,4.701172e-02,3.322975e-02,6.688995e-02,3.439403e-02
1.639000e+03,5.008778e-02,5.288429e-02,3.737218e-02,2.675454e-02,6.696844e-02,1.548289e-02
1.639500e+03,5.042748e-02,5.364942e-02,3.722546e-02,2.750308e-02,6.769376e-02,1.335061e-02
1.640000e+03,5.629001e-02,5.688241e-02,3.557369e-02,3.340283e-02,7.067763e-02,7.866480e-03
1.640500e+03,5.280074e-02,5.624186e-02,3.424810e-02,2.936400e-02,7.032639e-02,1.575169e-02
1.641000e+03,4.743422e-02,5.605833e-02,4.088503e-02,2.434301e-02,7.037608e-02,2.684321e-02
1.641500e+03,5.557656e-02,5.499814e-02,5.006992e-02,3.229261e-02,6.896956e-02,2.827633e-02
1.642000e+03,5.445898e-02,5.174827e-02,5.436027e-02,3.092366e-02,6.574960e-02,3.260920e-02
1.642500e+03,4.733083e-02,4.943360e-02,5.924060e-02,2.396082e-02,6.355055e-02,3.370494e-02
1.643000e+03,5.222675e-02,5.146447e-02,6.514149e-02,2.868167e-02,6.554086e-02,4.342993e-02
1.643500e+03,5.685800e-02,5.336123e-02,6.406189e-02,3.328171e-02,6.744606e-02,4.857796e-02
1.644000e+03,4.827555e-02,5.342637e-02,6.583504e-02,2.483767e-02,6.762512e-02,4.526850e-02
1.644500e+03,5.395031e-02,5.488307e-02,5.111035e-02,3.048366e-02,6.892374e-02,3.105361e-02
1.645000e+03,5.754696e-02,5.637810e-02,4.440941e-02,3.426605e-02,7.023548e-02,2.101386e-02
1.645500e+03,4.745170e-02,5.895427e-02,4.327840e-02,2.452854e-02,7.304493e-02,1.993282e-02
1.646000e+03,5.422338e-02,5.932065e-02,3.740344e-02,3.106066e-02,7.338661e-02,1.996618e-02
1.646500e+03,5.671348e-02,5.684319e-02,4.042723e-02,3.359533e-02,7.078694e-02,1.990389e-02
1.647000e+03,4.861804e-02,5.471502e-02,3.403459e-02,2.570841e-02,6.886556e-02,1.417565e-02
1.647500e+03,5.197954e-02,5.284949e-02,3.337969e-02,2.876514e-02,6.685257e-02,1.032220e-02
1.648000e+03,5.522837e-02,5.529235e-02,4.580671e-02,3.215080e-02,6.924513e-02,2.375267e-02
1.648500e+03,5.165067e-02,5.486676e-02,5.018900e-02,2.864732e-02,6.892561e-02,2.835791e-02
1.649000e+03,5.019746e-02,5.261494e-02,5.111388e-02,2.672256e-02,6.673048e-02,3.018345e-02
1.649500e+03,5.618861e-02,5.495844e-02,5.501236e-02,3.314485e-02,6.897637e-02,3.699851e-02
1.650000e+03,5.319434e-02,5.806906e-02,5.474634e-02,3.014399e-02,7.211196e-02,3.422841e-02
1.650500e+03,4.802656e-02,5.856572e-02,6.384510e-02,2.451072e-02,7.274399e-02,4.266598e-02
1.651000e+03,5.667332e-02,5.822822e-02,7.120792e-02,3.362016e-02,7.218785e-02,4.888257e-02
1.651500e+03,5.416298e-02,5.830470e-02,5.364212e-02,3.083437e-02,7.229298e-02,3.164730e-02
1.652000e+03,4.723610e-02,5.744238e-02,4.370411e-02,2.362842e-02,7.167318e-02,2.549828e-02
1.652500e+03,5.467080e-02,5.654674e-02,4.366339e-02,3.168276e-02,7.058991e-02,2.466145e-02
1.653000e+03,5.584652e-02,5.600579e-02,4.073079e-02,3.238905e-02,6.997139e-02,1.997098e-02
1.653500e+03,4.906251e-02,5.331480e-02,4.426132e-02,2.546744e-02,6.739239e-02,1.984339e-02
1.654000e+03,5.260380e-02,5.071429e-02,4.495768e-02,2.951496e-02,6.469955e-02,2.108978e-02
1.654500e+03,5.659741e-02,5.306341e-02,3.529380e-02,3.310403e-02,6.702444e-02,1.631064e-02
1.655000e+03,5.129607e-02,5.517855e-02,3.432625e-02,2.811488e-02,6.927891e-02,1.588745e-02
1.655500e+03,4.792858e-02,5.276132e-02,4.205234e-02,2.491411e-02,6.694747e-02,2.317943e-02
1.656000e+03,5.573380e-02,5.504950e-02,5.640636e-02,3.236603e-02,6.899956e-02,3.386985e-02
1.656500e+03,5.116357e-02,5.762174e-02,6.212797e-02,2.820690e-02,7.165323e-02,3.713286e-02
1.657000e+03,4.721689e-02,5.509434e-02,5.104868e-02,2.417227e-02,6.928913e-02,3.018822e-02
1.657500e+03,5.470941e-02,5.338389e-02,5.263343e-02,3.130065e-02,6.745142e-02,3.422092e-02
1.658000e+03,5.274709e-02,5.487076e-02,6.129813e-02,2.974079e-02,6.900646e-02,4.293185e-02
1.658500e+03,4.939817e-02,5.323832e-02,5.768135e-02,2.605725e-02,6.738307e-02,3.611498e-02
1.659000e+03,5.260796e-02,4.860991e-02,5.712627e-02,2.912807e-02,6.258771e-02,3.146319e-02
1.659500e+03,5.612789e-02,4.920867e-02,4.939757e-02,3.303986e-02,6.319660e-02,2.977658e-02
1.660000e+03,5.176391e-02,5.409657e-02,3.692453e-02,2.836697e-02,6.822322e-02,1.959447e-02
1.660500e+03,4.894173e-02,5.238826e-02,4.135929e-02,2.539930e-02,6.653690e-02,2.100552e-02
1.661000e+03,5.536855e-02,5.150060e-02,4.272827e-02,3.213663e-02,6.543564e-02,1.956972e-02
1.661500e+03,5.290986e-02,5.623744e-02,3.633356e-02,2.949442e-02,7.019377e-02,1.180879e-02
1.662000e+03,4.927737e-02,5.650840e-02,3.946237e-02,2.585917e-02,7.066631e-02,1.975554e-02
1.662500e+03,5.251597e-02,5.321221e-02,4.174299e-02,2.937894e-02,6.735405e-02,2.525436e-02
1.663000e+03,5.416311e-02,5.719262e-02,5.053246e-02,3.086292e-02,7.127999e-02,3.265227e-02
1.663500e+03,4.999481e-02,5.536341e-02,6.525236e-02,2.637269e-02,6.945246e-02,4.115930e-02
1.664000e+03,5.168720e-02,4.981202e-02,6.549774e-02,2.827061e-02,6.383221e-02,4.054299e-02
1.664500e+03,5.363448e-02,5.244683e-02,5.651596e-02,3.032498e-02,6.644321e-02,3.378300e-02
1.665000e+03,5.126864e-02,5.629130e-02,5.343857e-02,2.800729e-02,7.044482e-02,3.583111e-02
1.665500e+03,5.022192e-02,5.472533e-02,4.755930e-02,2.725687e-02,6.893220e-02,3.168087e-02
1.666000e+03,5.128944e-02,5.193821e-02,5.088876e-02,2.797474e-02,6.598930e-02,2.774019e-02
1.666500e+03,5.376676e-02,5.655914e-02,4.692128e-02,3.068257e-02,7.055586e-02,2.459281e-02
1.667000e+03,5.099379e-02,6.032746e-02,4.025782e-02,2.805962e-02,7.440489e-02,1.926533e-02
1.667500e+03,5.137875e-02,5.725846e-02,4.271415e-02,2.814179e-02,7.130068e-02,2.022098e-02
1.668000e+03,5.527420e-02,5.744851e-02,4.080204e-02,3.250027e-02,7.147224e-02,2.205554e-02
1.668500e+03,5.141022e-02,6.072389e-02,3.915488e-02,2.849662e-02,7.478458e-02,1.832756e-02
1.669000e+03,5.245097e-02,5.699036e-02,4.186340e-02,2.891507e-02,7.105185e-02,2.128881e-02
1.669500e+03,5.337162e-02,5.549897e-02,4.994783e-02,3.032835e-02,6.953201e-02,2.871810e-02
1.670000e+03,5.183434e-02,5.926933e-02,5.222549e-02,2.856310e-02,7.328355e-02,2.839057e-02
1.670500e+03,5.184687e-02,5.537013e-02,5.664144e-02,2.818838e-02,6.948783e-02,3.740810e-02
1.671000e+03,5.156346e-02,5.218528e-02,6.215294e-02,2.828660e-02,6.626222e-02,3.997452e-02
1.671500e+03,5.115023e-02,5.846451e-02,6.048091e-02,2.803735e-02,7.259272e-02,4.042527e-02
1.672000e+03,5.195960e-02,5.844627e-02,5.379132e-02,2.843824e-02,7.258000e-02,3.551567e-02
1.672500e+03,5.195319e-02,5.807145e-02,4.488871e-02,2.860342e-02,7.211512e-02,2.313389e-02
1.673000e+03,5.166605e-02,5.602717e-02,4.525441e-02,2.846570e-02,7.008944e-02,2.395049e-02
1.673500e+03,5.225614e-02,5.946193e-02,5.056376e-02,2.901476e-02,7.350455e-02,2.801849e-02
1.674000e+03,5.216127e-02,5.749150e-02,4.284060e-02,2.907652e-02,7.156052e-02,2.243560e-02
1.674500e+03,5.200593e-02,5.458315e-02,4.089273e-02,2.895489e-02,6.867414e-02,2.171448e-02
1.675000e+03,5.171713e-02,5.342384e-02,4.758156e-02,2.859429e-02,6.750233e-02,2.646518e-02
1.675500e+03,5.277958e-02,5.432417e-02,3.814214e-02,2.948655e-02,6.836863e-02,1.776747e-02
1.676000e+03,5.271607e-02,5.049581e-02,4.215968e-02,2.927885e-02,6.448793e-02,1.887086e-02
1.676500e+03,5.195759e-02,5.196449e-02,4.827106e-02,2.890787e-02,6.607552e-02,2.943481e-02
1.677000e+03,5.288307e-02,5.401255e-02,5.593686e-02,2.980109e-02,6.806842e-02,3.466494e-02
1.677500e+03,5.385538e-02,5.362374e-02,5.645843e-02,3.056356e-02,6.762250e-02,3.347444e-02
1.678000e+03,5.167130e-02,5.389165e-02,5.464155e-02,2.852204e-02,6.797314e-02,3.356916e-02
1.678500e+03,5.127204e-02,5.514660e-02,5.837661e-02,2.799394e-02,6.925278e-02,3.729636e-02
1.679000e+03,5.240622e-02,5.350633e-02,5.410305e-02,2.875822e-02,6.766956e-02,3.787532e-02
1.679500e+03,5.181504e-02,5.513063e-02,4.511417e-02,2.852057e-02,6.915613e-02,2.290227e-02
1.680000e+03,4.968701e-02,5.338337e-02,4.131077e-02,2.669704e-02,6.744658e-02,1.860034e-02
1.680500e+03,5.287591e-02,5.112044e-02,4.845697e-02,2.946009e-02,6.512588e-02,2.593075e-02
1.681000e+03,5.160517e-02,5.138250e-02,4.080782e-02,2.810147e-02,6.547070e-02,2.153944e-02
1.681500e+03,5.161419e-02,5.345525e-02,4.506560e-02,2.822018e-02,6.763088e-02,2.943732e-02
1.682000e+03,5.249958e-02,5.336598e-02,5.159991e-02,2.885480e-02,6.739079e-02,2.835750e-02
1.682500e+03,5.245548e-02,5.127631e-02,4.892571e-02,2.890792e-02,6.526749e-02,2.433876e-02
1.683000e+03,5.219678e-02,5.413005e-02,4.713158e-02,2.906959e-02,6.815742e-02,2.451637e-02
1.683500e+03,5.236760e-02,5.589639e-02,3.982961e-02,2.933088e-02,6.999792e-02,2.204265e-02
1.684000e+03,5.152728e-02,5.644153e-02,5.008477e-02,2.845855e-02,7.057556e-02,3.209647e-02
1.684500e+03,5.259831e-02,5.541080e-02,5.641840e-02,2.926215e-02,6.945243e-02,3.450383e-02
1.685000e+03,5.216653e-02,5.842461e-02,4.929725e-02,2.895080e-02,7.243029e-02,2.575813e-02
1.685500e+03,5.145716e-02,5.574910e-02,5.427026e-02,2.835564e-02,6.979444e-02,3.119827e-02
1.686000e+03,5.253562e-02,5.479192e-02,6.312741e-02,2.940246e-02,6.890366e-02,4.373535e-02
1.686500e+03,5.264549e-02,5.747425e-02,5.235251e-02,2.980119e-02,7.156196e-02,3.341725e-02
1.687000e+03,5.181509e-02,5.597620e-02,4.273931e-02,2.895611e-02,7.007942e-02,2.414040e-02
1.687500e+03,5.169728e-02,5.273807e-02,4.673671e-02,2.818937e-02,6.678346e-02,2.422266e-02
1.688000e+03,5.315341e-02,5.513326e-02,4.417352e-02,2.968180e-02,6.910285e-02,2.014718e-02
1.688500e+03,5.237826e-02,5.942391e-02,4.352437e-02,2.929873e-02,7.348076e-02,2.320118e-02
1.689000e+03,5.058392e-02,5.755036e-02,4.522311e-02,2.731751e-02,7.165375e-02,2.488145e-02
1.689500e+03,5.316888e-02,5.586472e-02,4.653093e-02,3.000394e-02,6.991621e-02,2.678013e-02
1.690000e+03,5.291670e-02,5.896345e-02,4.417179e-02,2.995681e-02,7.299600e-02,2.356512e-02
1.690500e+03,5.093751e-02,5.817545e-02,3.891020e-02,2.753372e-02,7.220015e-02,1.548981e-02
